services,agcid,adr1,adr2,city,email,fax,nme,phone1,statecd,weburl,zipcd,agc_ADDR_LATITUDE,agc_ADDR_LONGITUDE,languages,faithbased,counslg_METHOD,language_ARA,language_ASL,language_CAM,language_CAN,language_CHI,language_CRE,language_CZE,language_ENG,language_FAR,language_FRE,language_GER,language_HIN,language_HMO,language_IND,language_ITA,language_KOR,language_OTH,language_POL,language_POR,language_RUS,language_SPA,language_SWA,language_TUR,language_UKR,language_VIE,service_DFC,service_DFW,service_FBC,service_FBW,service_FHW,service_HIC,service_HMC,service_NDW,service_PLW,service_PPC,service_PPW,service_RHC,service_RHW,service_RMC,counseling_FTF,counseling_GRP,counseling_OTH,counseling_TEL,counseling_VID,counseling_WEB,dqf_current,dqf_forecast,dqf_rmse_train,dqf_rmse_test,dqf_mae_train,dqf_mae_test,dqf_mape_train,dqf_mape_test,pp_current,pp_forecast,pp_rmse_train,pp_rmse_test,pp_mae_train,pp_mae_test,pp_mape_train,pp_mape_test
"DFC,DFW,PPC,RHC,RHW",80736,465 Sterling Place,,BROOKLYN,BNIA1482@yahoo.com,347-663-9103,BROOKLYN NEIGHBORHOOD IMPROVEMENT ASSOCIATION,718-773-4116-11,NY,http://thebnia.org,11238,40.67455,-73.963035,"ENG,OTH",No,"TEL,GRP,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"FBC,FBW,HIC,HMC,PPC,PPW,RHC,RHW",80188,227 E Washington Blvd,,Fort Wayne,jonathangarner@mybrightpoint.org,260-422-4041,BRIGHTPOINT DEVELOPMENT FUND,260-423-3546-201,IN,https://mybrightpoint.org,46802,41.077693,-85.137139,"ENG,OTH,SPA",Yes,"TEL,VID,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5026166696336958,-0.0002743157169725,2375.36,14376.95,778.33,4004.58,4.508390741663151e+17,9.224738258434028e+17,-18.387096761675423,-0.0016974639717529,2031.68,12293.84,569.05,2887.31,3.1393267924354003e+17,5.989833983235409e+17
"DFC,NDW,PLW,PPC,PPW",83997,4477 S Archer Ave,,Chicago,etapia@bpncchicago.org,773-523-7023,BRIGHTON PARK NEIGHBORHOOD COUNCIL,773-523-7110,IL,,60632,41.811899,-87.70751,ENG,Yes,"GRP,OTH,VID,WEB,TEL,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,-0.0175079994570808,0.0114772217186156,6016.04,30680.93,1988.65,8877.99,9.933588904204608e+17,1.95176124715834e+18,-10.062770967617766,0.0109652229690386,5126.2,26340.51,1454.39,6456.65,6.989620097552755e+17,1.3110384397008435e+18
"DFC,DFW,FBC,FBW,FHW,HIC,NDW,PLW,PPC,PPW,RHC",80145,799 Ann Street,,NEWPORT,brighton@brightoncenter.com,,"BRIGHTON CENTER, INCORPORATED",859-491-8303,KY,http://brightoncenter.com,41071,39.087551,-84.494989,ENG,No,"TEL,GRP,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-2.0259280249130143,-0.0016366829868353,1399.45,10247.04,518.64,2759.04,2.2700410600071357e+17,3.3695899787858195e+17,-9.494583011351722,-0.0017312660704401,1201.26,8775.67,380.96,2010.24,1.689142059181111e+17,2.2724122127475443e+17
"DFW,FBC,PPC,PPW,RHC",84492,2561 Nursery Rd Ste D,,Clearwater,,,"BRIGHT COMMUNITY TRUST, INC.",727-475-1366,FL,http://www.thebrightway.org,33764,27.941926,-82.731977,"ENG,SPA",No,"TEL,GRP,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.217932739291939,-0.0037295975634715,8349.55,50985.4,2355.02,13141.65,3.0940524803217475e+18,4.445021390705593e+18,-4.967511598530464,-0.0027694349797704,7158.04,43511.59,1728.56,9430.19,2.280986382493733e+18,2.6764302918342374e+18
"DFC,DFW,PPC,PPW",90277,6900 McGraw St,,Detroit,bcigeneral@bridgingcommunities.org,313-361-6378,"BRIDGING COMMUNITIES, INC.",313-361-6377,MI,http://bridgingcommunities.org,48210,42.338261,-83.13432,"ENG,SPA",No,"TEL,GRP,VID,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.286550624849994,-0.0069880288817879,5223.24,41890.52,1945.84,9898.36,7.609111581470598e+17,5.159221425238502e+17,-9.848757213056146,-0.0051209264698757,4490.84,35787.01,1427.26,7286.13,5.369934147771636e+17,4.922206444956965e+17
"DFC,DFW,FBC,FBW,FHW,NDW,PPC,PPW,RMC",80835,570 State Street,,BRIDGEPORT,doris@bntweb.org,475-282-4255,BRIDGEPORT NEIGHBORHOOD TRUST,203-290-4255-4255,CT,http://www.bntweb.org,6604,41.174653,-73.195622,"ENG,SPA",No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5641819405767734,-0.0036068318145351,1724.2,10806.87,608.1,2689.65,3.220208251840756e+16,6.168907473906808e+16,14.0049757813657,-0.0035226875417232,1477.81,9245.47,446.78,1961.67,2.491834102153589e+16,4.598451058125593e+16
"DFC,DFW,HIC,NDW,PPC,PPW,RHC,RHW",90572,403 W Makepeace St,,Sanford,,,BRICK CAPITAL COMMUNITY DEVELOPMENT CORPORATION,919-775-2300,NC,https://www.bc-cdc.org,27330,35.468318,-79.170208,ENG,No,"TEL,GRP,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0920956647403556,-0.0012047435050155,3829.32,25305.03,1129.67,6119.47,1.0214959247395732e+18,1.817620445401622e+18,-17.357370266388386,-0.0004278643727582,3271.89,21648.7,829.11,4438.61,7.6363917509236e+17,1.0351144909537334e+18
"DFC,DFW,FBC,FBW,FHW,HMC,NDW,PLW,PPC,RHC",84164,1313 Country Club Rd,,Hattiesburg,tamekiamobc@aol.com,601-582-0149,"BREAKTHROUGH COMMUNITY SERVICES, INC.",601-582-3475,MS,http://www.themtolivechurch.org,39401,31.306079,-89.309397,ENG,Yes,"GRP,OTH,VID,WEB,TEL,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.4023848708374516,-0.0001812206712225,824.2,8058.66,273.72,1715.11,1.0803547713269218e+17,1.112588018875378e+17,-9.293866546719812,4.864177903068402e-06,705.45,6902.17,202.45,1257.8,9.048290194970938e+16,7.613669377716614e+16
"DFC,FBC,PPC",84322,23300 Chagrin Blvd Ste 201,,Beachwood,,,BREAKING CHAINS INC,216-464-0699,OH,http://breakingchainsinc.org,44122,41.464324,-81.515242,ENG,No,"TEL,VID,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.5495712038252947,-0.0040822533870249,5315.85,27804.9,1627.98,7923.94,5.632705709020264e+17,5.7323134944737184e+17,18.155573136876697,-0.0042249651122932,4540.97,23796.89,1190.22,5838.4,3.8508504125492576e+17,3.944115144184188e+17
"DFC,FBC,FBW,HIC,PPC,PPW,RHC,RMC",90468,3460 N. Broadway,,BOULDER,personalfinance@bouldercounty.org,,"BOULDER COUNTY HOUSING & HUMAN SERVICES, AKA BOULDER COUNTY PERSONAL FINANCE PROGRAM",720-564-2279,CO,http://www.bouldercountypfp.org,80304,40.036813,-105.281855,"ENG,SPA",No,"TEL,VID,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-2.484173932257562,-0.0018829329071531,2341.26,11538.7,749.95,3309.53,8.142775033674883e+17,1.0746706283057304e+18,-19.479096390212646,-0.0008091267041084,1993.24,9847.6,546.7,2390.91,5.89639335769528e+17,5.660586374327448e+17
"DFC,FBW,HMC,NDW,PPC,PPW,RHC",80101,150 W Beau St,,Washington,jhajek@myblueprints.org,724-225-2016,BLUEPRINTS,724-225-9550,PA,http://www.myblueprints.org,15301,40.170471,-80.249162,ENG,No,"VID,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.4777619031553968,-0.0037114763146693,5818.81,51023.46,2215.23,13166.44,5.246421268565137e+17,7.705985821459464e+17,-10.617962652716216,-0.0049970793797631,4981.99,43672.33,1623.76,9650.67,3.872010370846472e+17,4.261856919135163e+17
"DFC,FBW,PPC,PPW,RHC,RHW",90191,3403 Lapeer Rd,,Port Huron,mjohnson@bwcaa.org,,BLUE WATER COMMUNITY ACTION AGENCY,810-982-8541,MI,https://bwcaa.org,48060,42.97893,-82.468029,ENG,No,"GRP,OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.286550624849994,-0.0069880288817879,5223.24,41890.52,1945.84,9898.36,7.609111581470598e+17,5.159221425238502e+17,-9.848757213056146,-0.0051209264698757,4490.84,35787.01,1427.26,7286.13,5.369934147771636e+17,4.922206444956965e+17
"DFC,DFW,FBC,FBW,FHW,PLW,PPC,PPW,RHC",90219,620 5th St,,Fairbury,kclark@bvca.net,402-729-2801,BLUE VALLEY COMMUNITY ACTION PARTNERSHIP,402-729-2278,NE,https://www.bvca.net,68352,40.136021,-97.178243,ENG,No,"GRP,OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.1497770673545489,-0.0028867283323295,1224.43,2988.74,475.05,883.02,6.851774748945112e+17,1.3938908429934264e+17,-15.843445100490442,-0.0014399607620519,542.81,2559.36,177.07,642.89,9.0894022846327e+16,8.727429968385832e+16
"FBC,FBW,HMC,PPC,PPW,RHC",83626,134 Peyton St,,Front Royal,,,BLUE RIDGE HOUSING NETWORK,540-622-2711,VA,http://www.blueridgehousingnetwork.org,22630,38.918877,-78.191734,ENG,No,"TEL,VID,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.267869045778454,-0.0071257830969697,2363.41,32717.9,669.27,9191.88,5.0975153638313024e+17,8.873640044105853e+18,-16.825873496907207,-0.0067462773541758,2041.69,16641.79,494.88,4011.51,3.887306241497378e+17,2.011170460676113e+18
"DFC,DFW,FBC,FBW,FHW,HMC,PLW,PPC,PPW,RHC,RHW",82153,2301 Beale Ave,,Altoona,jodi.williams@blaircap.org,814-946-5451,BLAIR COUNTY COMMUNITY ACTION  AGENCY,814-946-3651,PA,http://blaircap.org,16601,40.505261,-78.408087,"ENG,SPA",Yes,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.4777619031553968,-0.0037114763146693,5818.81,51023.46,2215.23,13166.44,5.246421268565137e+17,7.705985821459464e+17,-10.617962652716216,-0.0049970793797631,4981.99,43672.33,1623.76,9650.67,3.872010370846472e+17,4.261856919135163e+17
"DFC,FBC,FBW,HMC,RHC,RHW,RMC",84638,1644 Concourse Drive,,RAPID CITY,service@pioneercredit.com,605-348-8537,"BLACK HILLS CHILDREN'S RANCH, INC. - PIONEER CREDIT COUNSELING",605-348-1608,SD,http://www.pioneercredit.com,57703,44.069806,-103.159154,"ENG,SPA",No,"TEL,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.2065366625596709,-0.0035914918903153,281.68,1065.53,112.11,342.99,6.465223248924304e+16,8.424299872054586e+16,-26.304867472600733,-0.0024210278540238,241.26,917.04,82.55,251.6,4.877023151477995e+16,5.402663629320638e+16
"PPC,PPW",81499,1709 N 1st St,,Hamilton,,,"BITTER ROOT RESOURCE CONSERVATION AND DEVELOPMENT AREA, INC.",406-363-5450,MT,http://bitterrootrcd.org/,59840,46.268919,-114.15791,ENG,No,TEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.331051481748545,0.0001403687948167,654.69,2053.46,240.24,712.56,1.2245976211983283e+17,2.806386125841039e+17,-13.746838656960875,-0.0003730542105988,558.02,1755.11,175.75,518.62,9.094022721712435e+16,1.9118329492145344e+17
"HIC,PPC",81062,1 Wellness Way,,BLOOMFIELD,sheen2@rochester.rr.com,585-657-4167,BISHOP SHEEN ECUMENICAL HOUSING FOUNDATION,585-657-4114,NY,http://www.sheenhousing.org,14469,42.874,-77.4294,ENG,No,"TEL,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"HIC,PPC",81061,150 French Rd,,Rochester,sheen2@rochester.rr.com,585-467-4167,BISHOP SHEEN ECUMENICAL HOUSING FOUNDATION,585-461-4263,NY,https://sheenhousing.org,14618,43.102235,-77.527727,ENG,No,"GRP,OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"DFC,FBC,FBW,HMC,NDW,PPC,PPW,RHC,RHW",80196,1229 3rd Ave N,,Birmingham,,,"BIRMINGHAM URBAN LEAGUE, INC.",205-326-0162,AL,http://www.birminghamul.org,35203,33.511197,-86.817229,ENG,No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0031442552775689,1460.34,9247.89,430.3,2370.14,2.2439478710413024e+17,4.519778852545125e+17,-10.070699956752506,-0.0001906557856671,1240.66,7861.92,312.24,1655.55,1.4832433594576813e+17,2.641962341555601e+17
"DFC,DFW,FBC,PPC,PPW,RHC",90633,448 S. First Ave. Suite 100,,Hillsboro,home@bienestar-or.org,,BIENESTAR,503-746-7172,OR,http://www.bienestar-or.org/,97123,45.518188,-122.989622,"ENG,SPA",No,"TEL,VID,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.2548490521264881,-0.0011614623906218,2081.46,11498.38,731.03,2964.79,6.016406859356545e+17,6.343966802638652e+17,-26.504601558831556,-0.0015193619261865,1742.74,9834.89,526.81,2144.55,4.133697813128514e+17,3.665356919950852e+17
"DFC,NDW,PPC,PPW",81120,6506 Wright Way,,Saint Louis,hbeinfo@beyondhousing.org,314-533-0476,BEYOND HOUSING,314-533-0600,MO,http://www.beyondhousing.org,63121,38.697268,-90.278359,"ENG,SPA",No,"OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-4.581008804001442,-0.0036130557300749,2657.21,12089.03,823.67,3461.24,2.557045410512949e+17,5.262164534960933e+17,-17.49122688067135,-0.0030728497587152,2285.32,10357.53,607.44,2516.98,2.024049180794057e+17,2.7662458410233197e+17
"DFC,FBC,FBW,PPC,PPW,RHW",81640,5415 Page Blvd,,Saint Louis,,,"BETTER FAMILY LIFE, INC.",314-367-3440,MO,http://site.notavailable.org,63112,38.662464,-90.274601,ENG,No,"TEL,VID,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-4.581008804001442,-0.0036130557300749,2657.21,12089.03,823.67,3461.24,2.557045410512949e+17,5.262164534960933e+17,-17.49122688067135,-0.0030728497587152,2285.32,10357.53,607.44,2516.98,2.024049180794057e+17,2.7662458410233197e+17
"DFC,DFW,FBW,PPC,PPW,RHC",80024,670 Franklin St,,Schenectady,acarver@bcnihousing.org,518-348-6154,"BETTER COMMUNITY NEIGHBORHOODS, INC. (formerly Better Neighborhoods, Inc.)",518-372-7616,NY,https://www.bcnihousing.org,12305,42.811875,-73.93666,ENG,No,"GRP,OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"DFC,DFW,FBC,FBW,HMC,NDW,PPC,RHC,RHW",82095,1 Fenn St Ste 4,,Pittsfield,,413-443-8137,BERKSHIRE COUNTY REGIONAL HOUSING AUTHORITY-H,413-443-7138,MA,http://www.bcrha.com,1201,42.450194,-73.253378,"ENG,FRE,SPA",No,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,-6.766843813211295,-0.0029179484557355,3814.41,23663.22,1416.58,6746.05,6.612513107420932e+17,3.54199578800877e+17,-14.633486593533377,-0.0020054708464296,3276.02,20249.37,1040.52,4926.87,4.970570425449224e+17,2.894517124816446e+17
"DFC,HMC,RHC",80062,645 Penn St,,Reading,hcruz@bcapberks.org,610-375-7830,BERKS COMMUNITY ACTION PROGRAM BUDGET COUNSEL,610-375-7866,PA,,19601,40.335422,-75.925082,"ENG,SPA",Yes,"OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.4777619031553968,-0.0037114763146693,5818.81,51023.46,2215.23,13166.44,5.246421268565137e+17,7.705985821459464e+17,-10.617962652716216,-0.0049970793797631,4981.99,43672.33,1623.76,9650.67,3.872010370846472e+17,4.261856919135163e+17
"DFC,FBC,HMC,NDW,RHC",83619,332 Orchard Rd,,Bennington,eeddy@broc.org,,"BENNINGTON-RUTLAND OPPORTUNITY COUNCIL, INC.  (BROC)",802-775-0878,VT,http://www.broc.org,5201,42.8988,-73.203251,ENG,No,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.654898633241956,-0.0023538115031492,315.79,2115.31,120.14,579.79,3.977163772929519e+16,3.842052641006881e+16,-8.58909928195672,-0.0009135698478437,265.61,1810.7,84.99,423.81,1.8922569673871708e+16,2.623874243234942e+16
"DFC,FBC,HMC,NDW,RHC",83618,45 Union St,,Rutland,support@empoworbycsst.com,,"BENNINGTON-RUTLAND OPPORTUNITY COUNCIL, INC.  (BROC)",802-775-0878,VT,,5701,43.60548,-72.98349,ENG,No,"TEL,OTH,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.654898633241956,-0.0023538115031492,315.79,2115.31,120.14,579.79,3.977163772929519e+16,3.842052641006881e+16,-8.58909928195672,-0.0009135698478437,265.61,1810.7,84.99,423.81,1.8922569673871708e+16,2.623874243234942e+16
"DFC,DFW,FBC,FBW,HIC,HMC,NDW,PLW,PPC,PPW,RHC,RHW",81769,2393 Main St,,Buffalo,sbecker@belmonthousingwny.org,716-884-8026,"BELMONT HOUSING RESOURCES FOR WNY, INCORPORATED",716-884-7791,NY,http://www.belmonthousingwny.org/,14214,42.934231,-78.844179,"ENG,FRE,GER,HIN,OTH,POL,RUS,SPA",No,"TEL,GRP,WEB,FTF",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"DFC,FBC,FBW,HIC,PPC,PPW",84215,3545 Belair Rd,,Baltimore,neighborhoods@belair-edison.org,410-485-0728,"BELAIR - EDISON NEIGHBORHOODS, INC.",410-485-8422,MD,http://belairedison.city,21213,39.324114,-76.569999,ENG,No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.286999388987155,-39.48486332947448,2017.96,20260.08,708.08,4942.67,2.680167212581512e+17,3.165131624021846e+17,-2.640065459953945,0.1466720810085762,1706.22,17127.09,506.01,3534.17,1.895904458222558e+17,2.526123401413269e+17
"PPC,PPW",90645,1368 Fulton St,,Brooklyn,acoker@restorationplaza.org,718-230-3924,BEDFORD STUYVESANT RESTORATION CORPORATION,718-696-6916,NY,https://www.restorationplaza.org,11216,40.680042,-73.946109,"ENG,SPA",No,"GRP,VID,WEB,TEL,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"DFC,DFW,FBC,FBW,PPC,PPW",90121,711 Bladen St,,Beaufort,,,BEAUFORT COUNTY BLACK CHAMBER OF COMMERCE,843-986-1102,SC,http://www.bcbcc.org,29902,32.435756,-80.679377,"ENG,SPA",No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.367594067066932,-0.0010566483831143,1967.07,10883.81,645.36,2916.37,8.48049331974271e+17,1.7078021312166664e+18,-14.799453746540124,0.0001356239377111,1683.19,9284.25,473.12,2094.69,6.240908259051725e+17,1.1403485019503772e+18
